diggCount,createTimeISO,hashtags_0_name,hashtags_0_title,hashtags_1_name,hashtags_1_title,hashtags_2_name,hashtags_2_title,hashtags_3_name,hashtags_3_title,hashtags_4_name,hashtags_4_title,hashtags_5_name,hashtags_5_title,hashtags_6_name,hashtags_6_title,hashtags_7_name,hashtags_7_title,hashtags_8_name,hashtags_8_title,hashtags_9_name,hashtags_9_title,hashtags_10_name,hashtags_10_title,hashtags_11_name,hashtags_11_title,hashtags_12_name,hashtags_12_title,hashtags_13_name,hashtags_13_title,hashtags_14_name,hashtags_14_title,hashtags_15_name,hashtags_15_title,hashtags_16_name,hashtags_16_title,hashtags_17_name,hashtags_17_title,hashtags_18_name,hashtags_18_title,hashtags_19_name,hashtags_19_title,hashtags_20_name,hashtags_20_title,hashtags_21_name,hashtags_21_title,hashtags_22_name,hashtags_22_title,hashtags_23_name,hashtags_23_title,hashtags_24_name,hashtags_24_title,hashtags_25_name,hashtags_25_title,hashtags_26_name,hashtags_26_title,hashtags_27_name,hashtags_27_title,hashtags_28_name,hashtags_28_title,hashtags_29_name,hashtags_29_title,hashtags_30_name,hashtags_30_title,hashtags_31_name,hashtags_31_title,hashtags_32_name,hashtags_32_title,hashtags_33_name,hashtags_33_title,hashtags_34_name,hashtags_34_title,hashtags_35_name,hashtags_35_title,hashtags_36_name,hashtags_36_title,hashtags_37_name,hashtags_37_title,hashtags_38_name,hashtags_38_title,hashtags_39_name,hashtags_39_title,hashtags_40_name,hashtags_40_title,hashtags_41_name,hashtags_41_title,hashtags_42_name,hashtags_42_title,hashtags_43_name,hashtags_43_title,hashtags_44_name,hashtags_44_title,hashtags_45_name,hashtags_45_title,hashtags_46_name,hashtags_47_name,hashtags_47_title,hashtags_48_name,hashtags_48_title,input,isAd,isMuted,musicMeta_musicName,searchHashtag_name,searchHashtag_views,videoMeta_duration,ad,ecuador,publicidad,gratis,publi,anuncio,free,quito,ofertas,local,tienda,comercial,machala,promo,ambato,loja,promoecuador,comerciales,santodomingoecuador,guayaquil,cuenca
94100,2024-07-04T09:04:19.000Z,birthdaytreats,,makangratis,,ultah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,False,False,birds of a feather,gratis,18300000000.0,26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9400000,2024-04-19T15:13:18.000Z,stitch,"Let your Fyp inspire your next TikTok by stitching your favorite &amp; most relatable videos. Just find a TikTok video you love, press share, and send it to Stitch. 😍",,,adsvsreality,,instagramvsreality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,False,False,MISSION IMPOSIBLE,ad,525800000000.0,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
940,2024-07-11T01:42:05.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,free,False,False,son original,free,68200000000.0,258,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
939600,2023-09-21T06:19:02.000Z,español,,aprendeespañol,,teacher,,azafata,,piloto,,flightattendant,,avion,,fp,,spanishteacher,,duet,"Two is always better than one, so show us your perfect #Duet.",trending,"Discover the top viral trends, sounds and effects of the week! 🔥",azafata,,piloto,,comandante,,capitan,,anuncio,,fyp,,monologo,,divertido,,learnenglish,,english,,englishteacher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anuncio,False,False,original sound,anuncio,1900000000.0,26,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93500,2024-06-24T19:46:45.000Z,parati,,promo,,2024,,zxycba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,promo,False,False,sonido original,promo,32100000000.0,10,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
93500,2023-10-18T22:52:39.000Z,promo24,,senior,,egresados,,fyp,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,tiktok,,quito,,ecuador,,parati,,24,,prom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,promoecuador,False,False,Disputa Taka Taka,promoecuador,748100.0,29,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
931,2024-07-11T00:00:22.000Z,artistatiktok,"Lápices, pinturas, papel, manualidades o lienzo... Es momento de mostrarnos tu creatividad en tus mejores creaciones en #ArtistaTikTok. Descubre más https://bit.ly/ArtistaTikTok  🎨🖌",criatividade,,arte,"Lápices, pinturas, papel o lienzo... Es momento de mostrar tu #Arte 🖼 👩‍🎨",escultura,,glart,,publi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publi,False,False,som original,publi,33700000000.0,47,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
930300,2024-06-26T21:55:05.000Z,twister,,,,publicidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publicidad,False,False,BLUE,publicidad,59000000000.0,121,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
930,2024-07-10T16:07:52.000Z,lula,,rouanet,,metrópoles,,tiktoknotícias,As notícias mais importantes do dia reunidas em um só lugar pra te deixar sempre bem informado!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anuncio,False,False,som original,anuncio,1900000000.0,36,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93,2024-07-10T20:42:17.000Z,,,fyp,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,xyzbca,Asla bir sonraki hamleni bilmelerine izin verme! 👀,contenido,,ambato,,universidad,,uniandinos,,🇪🇨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambato,False,False,sonido original,ambato,4600000000.0,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
926,2024-07-10T21:20:58.000Z,parati,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,dj,Are you the one responsible for the music this summer? Get inspiration from DJs around the world here.,fypシ,,fyp,,storytime,Share a story that's going on in your life or a factual one that you want the world to know! 📖,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publicidad,False,False,sonido original,publicidad,59000000000.0,237,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
926,2024-05-28T23:30:30.000Z,promociones,,fotospolaroid,,polaroid,,ecuador🇪🇨,,fotosimpresas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,promoecuador,False,False,El Secuestro,promoecuador,748100.0,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
926,2024-05-14T01:06:32.000Z,megasecos,,comida,Aquí encontrarás todo sobre #Comida. Descubre el mundo con cientos de platos creativos 🍱 🌽🍔,delicia,,delicioso,,hueca,,ambato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambato,False,False,sonido original,ambato,4600000000.0,40,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
9241,2024-06-01T06:15:44.000Z,gratis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,False,False,female rage,gratis,18300000000.0,13,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
92400,2023-06-08T21:04:40.000Z,timonypumba,,timonandpumba,,marketing,,hulahula,,insurance,,insurancetiktok,,insuranceagent,,comedy,,comedia,"¡El rincón de la risa en TikTok! Disfruta y comparte los mejores memes, chistes e historias de comedia para divertir a todos en casa.",elpaso,,elpasotx,,elpasotexas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anuncio,False,False,Te amo Duo,anuncio,1900000000.0,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
924,2023-06-24T23:39:06.000Z,buenaza,,shawarma,,ambato,,,,recomendaciones,,universidades,,estudiantes,,local,,ambato,,comida,Aquí encontrarás todo sobre #Comida. Descubre el mundo con cientos de platos creativos 🍱 🌽🍔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambato,False,False,sonido original,ambato,4600000000.0,34,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
9239,2023-09-08T01:08:59.000Z,latierritasantodomingo🇪🇨,,santodomingoecuador🇪🇨,,santodomingodelostsachilas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,santodomingoecuador,False,False,sonido original,santodomingoecuador,1700000000.0,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
92300,2024-04-20T03:09:04.000Z,ecuador🇪🇨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecuador,False,False,sonido original,ecuador,195300000000.0,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
920300,2024-01-05T02:14:31.000Z,tiendadeconveniencia,,conviniencestore,,ramen,,corea,,korea,,parati,,fyp,,foryourpage,,colombiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tienda,False,False,Aesthetic,tienda,9700000000.0,210,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
92,2024-03-02T19:02:40.000Z,capcut,"CapCut is a new, easy-to-use video editing tool designed for mobile platforms. CapCut provides users with a wide range of video editing functions, filters, audio &amp; visual effects, video templates, while keeping it free of charge and ads-free. Everyone can be a creator by using CapCut. Start creating your cool videos today: https://capcut.onelink.me/XKqI/228cad85",foryoupage,,flypシ,,fly,,aliexpress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ofertas,False,False,original sound,ofertas,14200000000.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
92,2024-07-10T16:55:33.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,santodomingoecuador,False,False,som original,santodomingoecuador,1700000000.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
913100,2023-08-26T02:59:14.000Z,lentes,,parati,,optica,,lenstore,,salud,"Porque tu salud es lo más importante, cuéntanos los mejores tips para cuidarla",ojos,,visionyreino,,guayaquil,,ecuador,,lentes,,tendencia,,consejos,,agosto,,promocion,,ofertas,,primerolacomunidad,,lentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,guayaquil,False,False,sonido original,guayaquil,36900000000.0,26,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
9130,2024-02-22T17:46:02.000Z,buenagenetica👌😌,,ecuador🇪🇨,,santodomingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,santodomingoecuador,False,False,original sound,santodomingoecuador,1700000000.0,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
91,2023-10-18T06:00:11.000Z,guayaquil,,ecuador,,noboapresidente,,fyp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,sonido original,,,24,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
91,2024-07-10T22:49:05.000Z,teamaida,,aidaredru,,aidalucia,,coleguisailu💙,,coleguis💙,,luciadelapuertayaidaredru,,aidaredruyluciadelapuerta,,aidaylucia💙,,luciayaida💙,,españa🇪🇸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publi,False,False,sonido original,publi,33700000000.0,44,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
90900,2024-04-05T23:37:47.000Z,ecuador,,lomejordeecuador,,queverenecuador,,quito,,guayaquil,,cuenca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,quito,False,False,sonido original,quito,36100000000.0,108,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True
90900,2024-05-17T03:12:11.000Z,emprendimiento,"Aprende más acerca de lo bueno, lo ,malo, lo divertido del #Emprendimiento",negocios,,publicidad,,ledpanel,,chile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publicidad,False,False,GATA ONLY,publicidad,59000000000.0,18,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9085,2022-12-30T20:48:19.000Z,flipaclip,,warmapping,,peru,,ecuador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecuador,False,False,sonido original,ecuador,195300000000.0,13,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
90800,2024-03-30T21:15:38.000Z,capcut,"CapCut is a new, easy-to-use video editing tool designed for mobile platforms. CapCut provides users with a wide range of video editing functions, filters, audio &amp; visual effects, video templates, while keeping it free of charge and ads-free. Everyone can be a creator by using CapCut.  Start creating your cool videos today: https://capcut.onelink.me/XKqI/228cad85",capcut,"CapCut is a new, easy-to-use video editing tool designed for mobile platforms. CapCut provides users with a wide range of video editing functions, filters, audio &amp; visual effects, video templates, while keeping it free of charge and ads-free. Everyone can be a creator by using CapCut.  Start creating your cool videos today: https://capcut.onelink.me/XKqI/228cad85",carterefe,,fyp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,machala,False,False,original sound,machala,3600000000.0,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
907400,2024-05-17T02:25:46.000Z,marketing,,tipsdemarketing,,tipsparaemprendedores,,ipadpro,,samsung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comerciales,False,False,original sound,comerciales,789600000.0,87,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
90500,2022-03-30T16:19:17.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,sonido original,,,31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
90500,2024-03-08T20:18:24.000Z,,,clinicadentalsonrident,,brakets,,bracketsmetalicos,,bracketsquito,,ortodonciaquito,,ortodoncia,,ortodonciaquitonorte,,ortodoncista,,ortodoncistaquito,,clinicadentalquito,,frenectomy,,frenectomia,,frenectomiaalaser,,frenillo,,frenillolabial,,frenillocorto,,quito,,cotocollao,,quitonorte,,ecuador,,dentistaquito,,odontologoquito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,quito,False,False,GATA ONLY,quito,36100000000.0,10,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
901500,2024-01-09T17:50:05.000Z,shishishi,When you supposed to be home but Amapiano is calling.🎼   The December you don't want😂 How to shoot: 1. Click the shoot icon. 2. Click on “add sound”. 3. And there you go! Select the first sound you see under “discover”. 4. Have fun!,albiluvallejo,,luminous630,,publicidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publicidad,False,False,sonido original,publicidad,59000000000.0,105,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
90000,2023-11-08T15:47:40.000Z,startwithmake,,,,publi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publi,True,False,Fashion show sound that enhances the model!(221809),publi,33700000000.0,66,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
900,2022-05-14T18:28:48.000Z,saludos,,ecuador🇪🇨,,parati,,lascostillasdedonosorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,sonido original,,,45,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9,2024-07-10T18:54:20.000Z,santodomingoecuador🇪🇨,,juegosmecanicos🎢🎡🎠,,fbyツforyou🤍🦋,,paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,santodomingoecuador,False,False,sonido original,santodomingoecuador,1700000000.0,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9,2024-07-10T14:58:42.000Z,santodomingoecuador,,santodomingodelostsachilas,,implantology,,santodomingodelostsáchilas,,dentistaentiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,santodomingoecuador,False,False,Metas por Delante,santodomingoecuador,1700000000.0,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
898800,2024-01-31T04:43:07.000Z,kabirfaisal443,,thisislocalhero,,ajairapublic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,False,False,original sound,local,6900000000.0,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
89700,2024-02-29T19:56:12.000Z,maybellinemakeup,,freshtint,,readyfreshgo,,publicidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publicidad,True,False,sonido original,publicidad,59000000000.0,71,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
89700,2024-04-04T21:00:15.000Z,fyp,,parati,,fypシ,,promo24,,graduados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,promo,False,False,sonido original,promo,32100000000.0,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
89600,2024-05-11T13:23:39.000Z,localhero,,kabirfaisal443,,tredingvideo,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,foryoupage,,foryou,,bdtiktokofficial🇧🇩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,False,False,original sound,local,6900000000.0,52,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
891700,2024-03-07T21:09:20.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,False,False,original sound - ᴍɪᴅɴɪɢʜᴛ,ad,525800000000.0,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
89000,2024-03-31T14:57:39.000Z,fyp,,fyou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,machala,False,False,original sound,machala,3600000000.0,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
89,2024-07-10T22:07:07.000Z,concejalalbertopantoja,,santodomingodelostsachilas,,ecuador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,santodomingoecuador,False,False,Motivational Backsound,santodomingoecuador,1700000000.0,39,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
88900,2023-12-19T04:02:21.000Z,🇪🇨🇪🇨,,ecuador🇪🇨,,pichincha_quito_🇪🇨,,pichincha_quito_🇪🇨,,machala_ecuador🇪🇨,,ambato_ecuador🇪🇨🇪🇨,,ecuador🇪🇨,,volcanesecuador,,ecuador🇪🇨,,🇪🇨🇪🇨😍,,ecuadortiktok,,🇪🇨🇪🇨🇪🇨,,🇪🇨🇪🇨🇪🇨🌎mundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecuador,False,False,sonido original,ecuador,195300000000.0,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8888,2024-07-10T17:26:27.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tienda,False,False,original sound - mrduartexd,tienda,9700000000.0,35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8884,2024-06-28T19:12:29.000Z,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,estadosunidos,,noticias,,familiares,,joselyntoaquiza,,pidenayuda,,fyp,,parati,,newyork,,usa,,ambato,,ecuador,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,tendencia,,qepd🙏💔🕊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambato,False,False,sonido original,ambato,4600000000.0,67,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8880,2024-07-05T04:53:51.000Z,,,angeliqueboyer,,elamorinvencible,,novelasmexicanas,,anuncios,,productplacement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anuncio,False,False,original sound,anuncio,1900000000.0,45,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8865,2022-10-31T02:32:59.000Z,conoceloja,,aerotoursloja,,viajar,Pack your bags and #Viajar.,conocer,,turismoloja,,lojaruristica,,lojaecuador,,ecuadorloja,,ecuadorturismo,,toursloja,,lojaec,,toursdesdeloja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,loja,False,False,sonido original,loja,8300000000.0,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
884200,2024-03-21T19:09:15.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,False,False,son original,ad,525800000000.0,271,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
