diggCount,createTime,createTimeISO,isAd,isMuted,videoMeta_duration,ad,ecuador,publicidad,gratis,publi,anuncio,free,quito,ofertas,local,tienda,comercial,machala,promo,ambato,loja,promoecuador,comerciales,santodomingoecuador,guayaquil,cuenca,hashtags_0_name,hashtags_1_name,hashtags_2_name,hashtags_3_name,hashtags_4_name,hashtags_5_name,hashtags_6_name,hashtags_7_name,hashtags_8_name,hashtags_9_name,hashtags_10_name,hashtags_11_name,hashtags_12_name,hashtags_13_name,hashtags_14_name,hashtags_15_name,hashtags_16_name,hashtags_17_name,hashtags_18_name,hashtags_19_name,hashtags_20_name,hashtags_21_name,hashtags_22_name,hashtags_23_name,hashtags_24_name,hashtags_25_name,hashtags_26_name,hashtags_27_name,hashtags_28_name,hashtags_29_name,hashtags_30_name,hashtags_31_name,hashtags_32_name,hashtags_33_name,hashtags_34_name,hashtags_35_name,hashtags_36_name,hashtags_37_name,hashtags_38_name,hashtags_39_name,hashtags_40_name,hashtags_41_name,hashtags_42_name,hashtags_43_name,hashtags_44_name,hashtags_45_name,hashtags_46_name,hashtags_47_name
2431,1720638183,2024-07-10T19:03:03.000Z,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,beauty,fypviralシ,localbrand,beautytok,grwm,shoplocal,beach,summer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532,1720656116,2024-07-11T00:01:56.000Z,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48000,1720606709,2024-07-10T10:18:29.000Z,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,beachplease,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,1720661560,2024-07-11T01:32:40.000Z,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aonebiryani,biryani,chanachawal,localfood,womenempowerment,motivation,foodstall,foodcart,lahore,urdupoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3483,1720628147,2024-07-10T16:15:47.000Z,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shoonlae9203,,shoonlae9203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,1720654893,2024-07-10T23:41:33.000Z,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,1720647000,2024-07-10T21:30:00.000Z,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paris2024,olimpíadasnoge,tiktokesportes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,1720647927,2024-07-10T21:45:27.000Z,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,formación,ciclón,debby,oceano,atlántico,mar,lluvias,huracanes,mexico,tormentas,clima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792800,1706283948,2024-01-26T15:45:48.000Z,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,1720655799,2024-07-10T23:56:39.000Z,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,golf,golftok,golftiktok,fyp,brysondechambeau,namequiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724600,1711238685,2024-03-24T00:04:45.000Z,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mazufashion,fyp,foryou,ca,anaheim,oc,localclothingstore,localclothingstore,fashiontok,foryou,dickies,cargopants,onlineshopping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59600,1716773395,2024-05-27T01:29:55.000Z,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,capcut,?gachallife💜même,gacha,fyp,fypシ,fypシ゚viral,?gachallife💜,fypシforyoupage,roadtrips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832700,1716207723,2024-05-20T12:22:03.000Z,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,careso,localbrand,bodycare,perfume,indonesia,fypp,fypシ゚viral,foryoupage,halal,viral,fypppp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55800,1715840345,2024-05-16T06:19:05.000Z,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thisislocalhero,kabirfaisal443,ajairapublic,foryoupage,viralvideo,foryou,bdtiktokofficial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229300,1710481591,2024-03-15T05:46:31.000Z,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kabirfaisal443,ajairapublic,thisislocalhero,capcut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58500,1715933338,2024-05-17T08:08:58.000Z,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thisislocalhero,kabirfaisal443,ajairapublic,foryoupage,viralvideo,foryou,bdtiktokofficial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108900,1713237455,2024-04-16T03:17:35.000Z,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fpryourpage,viralvideo,ajairapublic,thisislocalhero,growmyaccount,unfrezzmyaccount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601700,1703272847,2023-12-22T19:20:47.000Z,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,juniormavity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102000,1717136411,2024-05-31T06:20:11.000Z,0,0,115,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,manediaz,papa,luisdiaz,futbolista,futbol,colombia,seleccioncolombia,comerciales,comercial,television,actor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243200,1702330252,2023-12-11T21:30:52.000Z,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,viralvideo,viral,certificacion,cool,bogotacolombia🇨🇴viral,shafthelmets,shaft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,1720649907,2024-07-10T22:18:27.000Z,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,aprendeentiktok,ciencia,cienciaentiktok,vlog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262500,1715468885,2024-05-11T23:08:05.000Z,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,comercial,comida,coronelsanders,kfc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124100,1710613927,2024-03-16T18:32:07.000Z,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,hectoritolocutor,albures,locutores,comerciales,parodias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,1720659634,2024-07-11T01:00:34.000Z,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,voz,voiceover,locutor,radio,voice,copaamerica,locutorlatino,envivo,vozdelocutor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47100,1719863018,2024-07-01T19:43:38.000Z,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,fyp,peru,mountain,huaraz,viajes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458200,1714785948,2024-05-04T01:25:48.000Z,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paratii,fyp,vozdelocutor,locutora,grabandouncomercial,comercialesdetv,vozdedoblaje,coppel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111000,1713657235,2024-04-20T23:53:55.000Z,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,pinchetiktokponmeenparati,parati,blackpink,humor,viral,edit,jisoo,jennie,chaesoo,comercial,blink,cute,viral,edit,fyppppppppppppppppppppppp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1720661601,2024-07-11T01:33:21.000Z,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,projector,comercialchiriguano🇧🇴,smartcomp,cineencasa,android,proyector,hy320,enviosgratis,capcut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15800,1713834331,2024-04-23T01:05:31.000Z,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,comercialescolombianos,comercialesvintage,año1998,nostalgia,parati,mundialfrancia98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,1720657652,2024-07-11T00:27:32.000Z,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,parati,perfume,viral,lomejor,viral,tiktok,peru,latam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1720658330,2024-07-11T00:38:50.000Z,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580000,1702251856,2023-12-10T23:44:16.000Z,0,0,60,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,comerciales,disfrutamos,chicos,🥹,comercial,personajes,publicidad,familia,embarazo,humor,parati,foryou,fyp,viral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
