diggCount,createTimeISO,isAd,isMuted,videoMeta_duration,ad,ecuador,publicidad,gratis,publi,anuncio,free,quito,ofertas,local,tienda,comercial,machala,promo,ambato,loja,promoecuador,comerciales,santodomingoecuador,guayaquil,cuenca
71,2024-07-10T23:45:04.000Z,False,False,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7097,2024-01-24T09:50:18.000Z,False,False,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
70800,2024-05-18T00:45:14.000Z,True,False,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
70800,2024-02-01T02:39:52.000Z,False,False,133,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
706000,2024-05-03T18:29:47.000Z,False,False,35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
70500,2024-06-27T00:27:04.000Z,False,False,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
703300,2024-01-11T18:01:13.000Z,False,False,9,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
702700,2023-12-11T21:17:57.000Z,False,False,43,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
702700,2023-12-11T21:17:57.000Z,False,False,43,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7025,2023-01-31T21:16:22.000Z,False,False,6,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
70000,2023-09-15T20:01:02.000Z,False,False,43,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
70,2022-01-14T03:19:06.000Z,False,False,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
70,2024-07-10T23:57:09.000Z,False,False,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,2024-07-10T23:28:47.000Z,False,False,36,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
699900,2024-03-06T07:51:57.000Z,False,False,42,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6991,2022-11-04T00:20:45.000Z,False,False,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6980,2023-03-20T01:53:26.000Z,False,False,39,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
69700,2024-04-30T23:07:06.000Z,False,False,17,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
69700,2024-02-23T12:07:38.000Z,False,False,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
696700,2023-11-06T01:45:34.000Z,False,False,30,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
69600,2024-05-13T18:07:43.000Z,False,False,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
69600,2024-04-09T21:40:22.000Z,True,False,60,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
695100,2024-05-12T00:45:25.000Z,False,False,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
69500,2024-04-14T23:02:15.000Z,False,False,47,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
6948,2024-06-28T08:07:53.000Z,False,False,19,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
694200,2024-02-16T13:52:47.000Z,False,False,29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
69400,2024-05-16T00:49:53.000Z,False,False,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
69000,2024-03-15T12:59:20.000Z,True,False,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
69,2024-07-11T02:11:34.000Z,False,False,45,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
69,2024-07-11T00:31:46.000Z,False,False,56,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
69,2024-07-11T00:50:24.000Z,False,False,31,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
689800,2023-09-03T23:59:57.000Z,False,False,63,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
688700,2023-11-15T13:37:39.000Z,False,False,22,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
688,2024-07-10T19:58:26.000Z,False,False,19,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
68600,2024-06-10T17:51:55.000Z,False,False,67,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
68500,2023-10-14T00:46:09.000Z,False,False,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6845,2024-02-24T21:56:52.000Z,False,False,59,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
68400,2024-05-02T18:00:01.000Z,False,False,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6828,2022-08-16T18:56:11.000Z,True,False,51,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6827,2024-02-01T00:51:29.000Z,False,False,74,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
68100,2024-05-06T05:37:04.000Z,False,False,38,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
68100,2024-06-26T00:28:25.000Z,False,False,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
680900,2024-02-13T00:27:12.000Z,False,False,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
68000,2023-12-04T22:14:10.000Z,False,False,36,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
68,2024-07-10T23:57:59.000Z,False,False,90,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
678300,2023-12-16T18:49:47.000Z,True,False,65,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6781,2024-04-27T15:04:16.000Z,False,False,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
67800,2024-01-15T02:11:33.000Z,False,False,62,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6775,2023-10-11T22:14:27.000Z,False,False,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
675,2024-07-10T23:58:02.000Z,False,False,72,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
673800,2024-01-16T03:49:07.000Z,False,False,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
673300,2024-06-09T21:08:50.000Z,False,False,13,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
67300,2024-03-22T01:35:17.000Z,False,False,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
672,2024-07-10T20:17:04.000Z,False,False,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
67100,2024-05-10T23:06:25.000Z,False,False,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
67100,2024-03-14T16:11:22.000Z,False,False,30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
670900,2024-06-01T18:12:54.000Z,False,False,51,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
67,2024-07-11T00:59:55.000Z,False,False,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
67,2024-07-10T19:28:00.000Z,False,False,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6694,2024-06-02T18:40:51.000Z,False,False,11,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
666,2024-07-10T17:30:12.000Z,False,False,42,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6654,2024-06-13T16:17:17.000Z,False,False,133,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
66500,2023-03-23T17:11:45.000Z,False,False,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
66500,2024-06-12T05:15:56.000Z,False,False,20,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
66500,2023-06-13T03:12:09.000Z,False,False,86,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False
665,2024-07-11T00:48:49.000Z,False,False,31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
663,2024-07-11T02:59:35.000Z,False,False,53,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6621,2024-07-11T00:30:43.000Z,False,False,30,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
66200,2024-06-30T22:05:07.000Z,False,False,91,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
662,2024-07-10T19:01:30.000Z,False,False,109,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6608,2024-04-09T21:00:32.000Z,False,False,38,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
660,2024-07-11T02:06:09.000Z,False,False,30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6593,2022-03-01T06:28:32.000Z,False,False,26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
65800,2024-06-28T22:58:55.000Z,True,False,59,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
65800,2023-09-19T01:00:04.000Z,False,False,76,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
65700,2024-05-08T23:27:37.000Z,False,False,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6569,2024-02-21T22:41:45.000Z,False,False,42,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
65600,2024-05-30T01:01:46.000Z,False,False,10,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
65600,2024-06-30T12:59:37.000Z,False,False,169,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
655600,2024-06-15T16:31:12.000Z,False,False,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
653200,2022-10-14T22:49:13.000Z,False,False,18,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
653,2024-07-11T01:46:33.000Z,False,False,252,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
652,2024-07-10T21:30:38.000Z,False,False,35,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6505,2024-07-10T19:50:12.000Z,False,False,150,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
650,2024-07-10T22:43:17.000Z,False,False,149,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
64800,2024-06-08T00:56:14.000Z,False,False,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
647000,2024-06-29T03:50:43.000Z,True,False,31,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
646,2024-07-10T19:26:58.000Z,False,False,14,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
64400,2024-07-11T00:27:28.000Z,False,False,210,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
64000,2023-12-13T23:13:39.000Z,False,False,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
64,2024-07-10T17:09:17.000Z,False,False,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
64,2023-08-27T06:14:49.000Z,False,False,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
639700,2024-03-11T22:37:31.000Z,False,False,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
639,2024-04-20T14:50:00.000Z,False,False,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
638500,2023-12-26T15:47:39.000Z,False,False,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
63800,2024-05-19T18:02:47.000Z,False,False,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6380,2023-06-12T00:34:06.000Z,False,False,32,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
6380,2023-06-12T00:34:06.000Z,False,False,32,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
6379,2024-06-21T06:43:39.000Z,True,False,13,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
63700,2024-05-24T17:05:30.000Z,False,False,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
63600,2024-06-02T11:27:53.000Z,False,False,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6340,2024-07-10T15:53:18.000Z,False,False,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
631800,2024-02-05T02:54:23.000Z,False,False,12,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
631200,2024-06-06T21:07:46.000Z,False,False,12,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
631100,2024-06-29T00:51:08.000Z,False,False,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
630400,2024-07-03T14:33:15.000Z,False,False,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
630,2024-07-10T17:14:47.000Z,False,False,27,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
629700,2024-01-30T13:15:37.000Z,False,False,80,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6296,2022-08-30T20:59:30.000Z,False,False,53,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6283,2022-05-24T04:17:59.000Z,False,False,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6281,2024-04-26T04:55:43.000Z,False,False,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
62800,2024-05-28T21:12:43.000Z,True,False,24,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
62800,2024-06-24T21:00:50.000Z,True,False,33,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
628,2024-07-11T02:06:14.000Z,False,False,30,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
627600,2024-03-27T07:55:35.000Z,False,False,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6268,2024-05-08T15:44:56.000Z,False,False,21,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
62400,2024-01-02T02:03:32.000Z,True,False,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
624,2024-07-11T00:07:24.000Z,False,False,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6237,2024-06-07T12:23:57.000Z,True,False,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
62200,2024-05-31T04:18:18.000Z,False,False,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
622,2024-03-06T19:57:03.000Z,False,False,82,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
621000,2023-12-27T02:22:40.000Z,False,False,31,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
62100,2023-12-12T11:18:48.000Z,False,False,68,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
62,2024-07-10T19:51:14.000Z,False,False,17,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
62,2024-07-11T01:44:08.000Z,False,False,28,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
61800,2024-02-16T21:22:01.000Z,False,False,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
6168,2024-07-10T17:31:53.000Z,False,False,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
615,2024-06-13T04:37:32.000Z,False,False,16,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
614800,2024-02-06T22:23:24.000Z,False,False,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
614000,2024-04-20T20:35:29.000Z,False,False,17,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
61400,2024-04-10T05:02:59.000Z,False,False,30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
61300,2023-09-13T00:10:01.000Z,False,False,31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6121,2023-09-19T22:54:12.000Z,False,False,47,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
61200,2024-06-30T11:18:54.000Z,False,False,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6111,2024-06-28T10:59:26.000Z,False,False,12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
61100,2024-04-05T17:22:39.000Z,False,False,27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
610,2024-07-11T01:46:00.000Z,False,False,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
61,2024-07-10T14:02:27.000Z,False,False,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
61,2024-07-11T02:33:18.000Z,False,False,38,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6098,2024-05-25T16:53:03.000Z,False,False,32,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6090,2024-07-11T00:27:42.000Z,False,False,73,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
609,2024-07-10T18:09:25.000Z,False,False,35,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
6089,2024-07-10T19:22:33.000Z,False,False,23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
60800,2024-07-05T20:34:45.000Z,False,False,15,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
60700,2024-05-16T17:14:26.000Z,False,False,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
60600,2024-06-06T23:26:21.000Z,False,False,183,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
604500,2024-01-19T00:56:06.000Z,False,False,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
60400,2023-08-05T10:48:31.000Z,False,False,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
604,2024-07-11T02:01:38.000Z,False,False,550,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6026,2024-07-10T16:05:56.000Z,False,False,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
60200,2024-04-06T20:30:35.000Z,False,False,15,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
602,2024-07-10T23:12:56.000Z,False,False,86,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
601700,2023-12-22T19:20:47.000Z,False,False,30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
601300,2024-02-14T20:54:20.000Z,False,False,62,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
60000,2024-06-15T13:57:58.000Z,False,False,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
600,2024-07-11T00:14:39.000Z,False,False,29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
60,2024-07-11T02:03:07.000Z,False,False,226,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,2024-06-19T14:51:40.000Z,False,False,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,2022-11-03T10:51:40.000Z,False,False,39,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
599800,2024-05-03T10:38:30.000Z,False,False,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
599300,2022-05-26T14:59:38.000Z,False,False,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5981,2024-05-20T00:03:43.000Z,False,False,61,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59600,2024-05-27T01:29:55.000Z,False,False,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
596,2024-07-10T22:56:35.000Z,False,False,210,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
595900,2024-03-23T11:15:37.000Z,False,False,60,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5946,2024-05-20T15:27:04.000Z,False,False,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
594400,2024-03-23T12:04:05.000Z,False,False,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59400,2024-06-07T00:21:43.000Z,False,False,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
593800,2024-06-30T11:27:46.000Z,False,False,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
593800,2024-05-15T19:17:30.000Z,False,False,36,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
593,2024-07-11T02:56:48.000Z,False,False,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
592600,2023-03-23T00:36:42.000Z,False,False,16,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5922,2024-07-02T17:50:03.000Z,False,False,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
59,2024-07-10T23:05:07.000Z,False,False,59,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59,2024-07-11T01:06:33.000Z,False,False,14,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59,2024-07-10T21:01:20.000Z,False,False,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
588600,2024-03-29T03:02:07.000Z,False,False,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58800,2024-06-30T00:17:59.000Z,False,False,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
58800,2023-12-09T02:08:34.000Z,False,True,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
58700,2024-06-15T18:24:06.000Z,False,False,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
58700,2024-05-19T21:20:32.000Z,False,False,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
586700,2024-04-03T21:20:47.000Z,False,False,60,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5859,2024-07-10T18:48:57.000Z,False,False,152,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
58500,2024-05-31T20:04:15.000Z,False,False,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58500,2024-05-17T08:08:58.000Z,False,False,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58300,2022-02-11T02:01:07.000Z,False,False,55,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
58100,2024-01-17T00:08:43.000Z,False,False,20,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
580000,2023-12-10T23:44:16.000Z,False,False,60,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
580000,2023-12-10T23:44:16.000Z,False,False,60,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
580,2024-07-11T00:56:28.000Z,False,False,35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58,2024-07-10T16:07:02.000Z,False,False,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
578400,2024-05-28T00:03:05.000Z,False,False,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
578,2024-07-10T19:39:58.000Z,False,False,52,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5775,2024-06-17T17:02:14.000Z,False,False,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
57700,2023-11-27T02:31:17.000Z,False,False,60,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
57700,2024-03-01T16:24:14.000Z,False,False,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
576,2024-07-11T01:26:26.000Z,False,False,195,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
572700,2024-04-14T14:34:02.000Z,False,False,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
57200,2024-05-05T19:15:38.000Z,False,False,29,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5713,2023-10-27T12:28:36.000Z,False,False,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
571,2024-07-10T21:02:29.000Z,False,False,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5693,2024-05-28T02:26:44.000Z,False,False,40,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5688,2024-05-30T18:03:41.000Z,False,False,96,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5677,2024-07-10T19:12:07.000Z,False,False,96,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
