diggCount,input,isAd,isMuted,musicMeta_musicName,searchHashtag_name,searchHashtag_views,searchQuery,videoMeta_duration,ad,ecuador,publicidad,gratis,publi,anuncio,free,quito,ofertas,local,tienda,comercial,machala,promo,ambato,loja,comerciales,santodomingoecuador,guayaquil,cuenca
900,21,0,0,617,21,,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37200,21,0,0,617,21,,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18500,21,0,0,617,21,,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566700,21,0,0,460,21,,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8529,21,0,0,460,21,,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103400,21,0,0,617,21,,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414200,0,0,0,648,0,525800000000.0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5693,0,0,0,540,0,525800000000.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,0,0,0,687,0,525800000000.0,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3097,0,0,0,324,0,525800000000.0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1528,0,0,0,577,0,525800000000.0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300000,0,0,0,527,0,525800000000.0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768400,0,0,0,497,0,525800000000.0,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225700,0,0,0,277,0,525800000000.0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6296,0,0,0,540,0,525800000000.0,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8569,0,1,0,540,0,525800000000.0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689800,0,0,0,226,0,525800000000.0,1,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2112,0,0,0,684,0,525800000000.0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350700,0,0,0,608,0,525800000000.0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,509,0,525800000000.0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20700,0,0,0,540,0,525800000000.0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604500,0,0,0,544,0,525800000000.0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4200000,0,0,0,540,0,525800000000.0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42400,0,0,0,616,0,525800000000.0,1,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363600,0,0,0,317,0,525800000000.0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000,0,0,0,19,0,525800000000.0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25700,0,0,0,684,0,525800000000.0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794600,0,0,0,540,0,525800000000.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,0,0,0,350,0,525800000000.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986500,0,0,0,176,0,525800000000.0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6828,0,1,0,239,0,525800000000.0,1,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450300,0,0,0,540,0,525800000000.0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476300,0,0,0,128,0,525800000000.0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7697,19,0,0,512,19,1700000000.0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4054,19,0,0,617,19,1700000000.0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
169600,19,0,0,617,19,1700000000.0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32000,19,0,0,495,19,1700000000.0,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
180,19,0,0,352,19,1700000000.0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13100,19,0,0,253,19,1700000000.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3851,19,0,0,507,19,1700000000.0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9239,19,0,0,617,19,1700000000.0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,19,0,0,617,19,1700000000.0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29600,19,0,0,617,19,1700000000.0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7025,19,0,0,617,19,1700000000.0,1,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15400,19,0,0,43,19,1700000000.0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
11,19,0,0,616,19,1700000000.0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
63800,19,0,0,617,19,1700000000.0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16200,19,0,0,618,19,1700000000.0,1,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,19,0,0,617,19,1700000000.0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39100,19,0,0,135,19,1700000000.0,1,14,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1956,19,0,0,116,19,1700000000.0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,19,0,0,617,19,1700000000.0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32600,19,0,0,617,19,1700000000.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8838,19,0,0,617,19,1700000000.0,1,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4635,19,0,0,511,19,1700000000.0,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101400,19,0,0,617,19,1700000000.0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
168300,19,0,0,427,19,1700000000.0,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16300,19,0,0,617,19,1700000000.0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6608,19,0,0,273,19,1700000000.0,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9130,19,0,0,540,19,1700000000.0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,19,0,0,617,19,1700000000.0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2461,19,0,0,636,19,1700000000.0,1,113,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
156700,20,0,0,235,20,9700000000.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98000,20,0,0,163,20,9700000000.0,1,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
371400,20,0,0,438,20,9700000000.0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45000,20,0,0,540,20,9700000000.0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249400,20,0,0,617,20,9700000000.0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346700,20,0,0,617,20,9700000000.0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5003,20,0,0,617,20,9700000000.0,1,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18400,20,0,0,388,20,9700000000.0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,20,0,0,540,20,9700000000.0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,20,0,0,617,20,9700000000.0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1922,20,0,0,617,20,9700000000.0,1,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,20,0,0,617,20,9700000000.0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548600,20,0,0,540,20,9700000000.0,1,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
138100,20,0,0,617,20,9700000000.0,1,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
576,20,0,0,625,20,9700000000.0,1,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440100,20,0,0,617,20,9700000000.0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,20,0,0,617,20,9700000000.0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300,20,0,0,81,20,9700000000.0,1,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69700,20,0,0,682,20,9700000000.0,1,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22300,20,0,0,38,20,9700000000.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,20,0,0,617,20,9700000000.0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785,20,0,0,200,20,9700000000.0,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,5,0,0,310,5,11700000000.0,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1453,5,0,0,617,5,11700000000.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
274,5,0,0,540,5,11700000000.0,1,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,5,0,0,617,5,11700000000.0,1,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19900,5,0,0,617,5,11700000000.0,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,5,0,0,185,5,11700000000.0,1,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24200,5,0,0,617,5,11700000000.0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407100,5,0,0,617,5,11700000000.0,1,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,5,0,0,99,5,11700000000.0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57700,5,0,0,617,5,11700000000.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80400,5,0,0,617,5,11700000000.0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
132400,5,0,0,374,5,11700000000.0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,5,0,0,617,5,11700000000.0,1,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22500,5,0,0,617,5,11700000000.0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11400,5,0,0,540,5,11700000000.0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,5,0,0,617,5,11700000000.0,1,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239900,5,0,0,601,5,11700000000.0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,5,0,0,617,5,11700000000.0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,5,0,0,417,5,11700000000.0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
427,5,0,0,351,5,11700000000.0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,5,0,0,617,5,11700000000.0,1,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,5,0,0,99,5,11700000000.0,1,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236800,5,0,0,481,5,11700000000.0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,5,0,0,617,5,11700000000.0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
23900,5,0,0,617,5,11700000000.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95500,5,0,0,18,5,11700000000.0,1,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
252500,5,0,0,617,5,11700000000.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85500,5,0,0,374,5,11700000000.0,1,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30400,11,0,0,608,11,8300000000.0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1291,11,0,0,608,11,8300000000.0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1509,11,0,0,101,11,8300000000.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
501,11,0,0,578,11,8300000000.0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520,11,0,0,608,11,8300000000.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31,11,0,0,608,11,8300000000.0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13500,11,0,0,608,11,8300000000.0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,11,0,0,110,11,8300000000.0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4430,11,0,0,608,11,8300000000.0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
127200,11,0,0,540,11,8300000000.0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4364,11,0,0,608,11,8300000000.0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,11,0,0,608,11,8300000000.0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5244,11,0,0,608,11,8300000000.0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42500,11,0,0,608,11,8300000000.0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2115,11,0,0,608,11,8300000000.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32400,11,0,0,608,11,8300000000.0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3484,11,0,0,422,11,8300000000.0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3597,11,0,0,608,11,8300000000.0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66500,11,0,0,608,11,8300000000.0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224,11,0,0,608,11,8300000000.0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,11,0,0,608,11,8300000000.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,11,0,0,608,11,8300000000.0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8865,11,0,0,617,11,8300000000.0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,11,0,0,608,11,8300000000.0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73900,11,0,0,540,11,8300000000.0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,11,0,0,357,11,8300000000.0,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
861,11,0,0,347,11,8300000000.0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320500,11,0,0,312,11,8300000000.0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2200000,11,0,0,608,11,8300000000.0,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3798,11,0,0,684,11,8300000000.0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,7,0,0,616,7,68200000000.0,1,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418700,7,0,0,617,7,68200000000.0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533400,7,0,0,557,7,68200000000.0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828400,7,0,0,540,7,68200000000.0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79200,7,0,0,257,7,68200000000.0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560400,7,0,0,596,7,68200000000.0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466300,7,0,0,617,7,68200000000.0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393600,7,0,0,616,7,68200000000.0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1116,7,0,0,617,7,68200000000.0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1936,7,0,0,617,7,68200000000.0,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303100,7,0,0,617,7,68200000000.0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271400,7,0,0,542,7,68200000000.0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639700,7,0,0,617,7,68200000000.0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,7,0,0,575,7,68200000000.0,1,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,7,0,0,83,7,68200000000.0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727700,7,0,0,617,7,68200000000.0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421300,7,0,0,540,7,68200000000.0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1240,7,0,0,617,7,68200000000.0,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82700,7,0,0,540,7,68200000000.0,1,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416300,7,0,0,596,7,68200000000.0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507200,7,0,0,540,7,68200000000.0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719300,7,0,0,664,7,68200000000.0,1,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179700,7,0,0,617,7,68200000000.0,1,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415300,7,0,0,450,7,68200000000.0,1,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1100000,7,0,0,232,7,68200000000.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459900,7,0,0,592,7,68200000000.0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869400,7,0,0,617,7,68200000000.0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200800,15,0,0,617,15,748100.0,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,15,0,0,87,15,748100.0,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,15,0,0,617,15,748100.0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
74,15,0,0,423,15,748100.0,1,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1933,15,0,0,617,15,748100.0,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15,0,0,617,15,748100.0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48100,15,0,0,605,15,748100.0,1,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,15,0,0,76,15,748100.0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,15,0,0,369,15,748100.0,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93500,15,0,0,139,15,748100.0,1,29,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
128,15,0,0,617,15,748100.0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,15,0,0,134,15,748100.0,1,16,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
554,15,0,0,323,15,748100.0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11,15,0,0,121,15,748100.0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,15,0,0,683,15,748100.0,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,15,0,0,481,15,748100.0,1,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
110,15,0,0,514,15,748100.0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,15,0,0,238,15,748100.0,1,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3887,15,0,0,598,15,748100.0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5636,15,0,0,617,15,748100.0,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
75300,15,0,0,477,15,748100.0,1,40,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1099,15,0,0,617,15,748100.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32500,15,0,0,617,15,748100.0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
19,15,0,0,617,15,748100.0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626,15,0,0,617,15,748100.0,1,21,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
44,15,0,0,9,15,748100.0,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,15,0,0,608,15,748100.0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
457,15,0,0,617,15,748100.0,1,15,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
81100,10,0,0,608,10,6900000000.0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71600,10,0,0,540,10,6900000000.0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204100,10,0,0,540,10,6900000000.0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112600,10,0,0,467,10,6900000000.0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,10,0,0,540,10,6900000000.0,1,59,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
63600,10,0,0,540,10,6900000000.0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42700,10,0,0,540,10,6900000000.0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87900,10,0,0,691,10,6900000000.0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151800,10,0,0,540,10,6900000000.0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31700,10,0,0,540,10,6900000000.0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2431,10,0,0,684,10,6900000000.0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2532,10,0,0,617,10,6900000000.0,1,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48000,10,0,0,540,10,6900000000.0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,10,0,0,540,10,6900000000.0,1,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3483,10,0,0,540,10,6900000000.0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,10,0,0,606,10,6900000000.0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,10,0,0,615,10,6900000000.0,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,10,0,0,637,10,6900000000.0,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792800,10,0,0,600,10,6900000000.0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797,10,0,0,540,10,6900000000.0,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724600,10,0,0,138,10,6900000000.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
